Country,RGI_ID,GLIMS_ID,Glacier_Name,Number of dated surges,CENLAT,CENLON,AREA,ZMIN,ZMAX,ZMED,SLOPE,ASPECT,LMAX
Canada,RGI50-01.16198,G220578E60873N,4*9CAO31,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO32,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO34,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO35,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO41,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO43,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO47,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO5,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO52,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO53,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO54,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO55,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO56,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO57,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO60,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO61,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO63,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO65,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO66,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO68,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO71,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO74,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO76,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO81,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO82,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO83,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO84,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO87,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO88,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO89,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO95,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO97,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,4*9CAO98,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,Kluane 4*9CAO1,3,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Alaska,RGI50-01.16198,G220578E60873N,Kluane East trib,0,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16198,G220578E60873N,Little Kluane 4*9CAO99,1,60.873,-139.422,324.131,1294,3690,2437,13,21,38253
Canada,RGI50-01.16199,G220809E60806N,4*9CAL91,0,60.806,-139.191,5.54,1677,3099,2452,30,49,5527
Canada,RGI50-01.16199,G220809E60806N,4*9CAO94,0,60.806,-139.191,5.54,1677,3099,2452,30,49,5527
Canada,RGI50-01.16201,G220886E60666N,4*8ABK82,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*8ABK83,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*8ABK85,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*8ABK91,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL10,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL12,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL44,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL51,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL52,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL53,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL56,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL60,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,4*9CAL61,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16201,G220886E60666N,Central arm A 4*9CAL59,0,60.666,-139.114,1053.721,752,3597,2281,11,31,81627
Canada,RGI50-01.16224,G220763E60789N,4*9CAL88,0,60.789,-139.237,5.264,1573,2854,2321,18,93,6163
Canada,RGI50-01.16225,G221183E60823N,4*9CAL135,0,60.823,-138.817,0.978,1938,2534,2228,25,14,1767
Canada,RGI50-01.16226,G221203E60826N,4*9CAL133,0,60.826,-138.797,0.453,1950,2391,2259,20,1,1125
Canada,RGI50-01.16232,G221125E60884N,4*9CAL153,0,60.884,-138.875,1.211,2228,3007,2580,28,122,1274
Canada,RGI50-01.16245,G221060E60936N,4*9CAM117,0,60.936,-138.94,0.963,2058,2898,2338,26,340,1609
Canada,RGI50-01.16254,G220972E61004N,4*9CAM131,0,61.004,-139.028,1.735,2013,2898,2466,28,354,2594
Canada,RGI50-01.16257,G220402E61052N,4*9CAP35,0,61.052,-139.598,26.905,1819,3247,2483,20,24,9165
Canada,RGI50-01.16257,G220402E61052N,4*9CAP48,0,61.052,-139.598,26.905,1819,3247,2483,20,24,9165
Canada,RGI50-01.16257,G220402E61052N,4*9CAP50,0,61.052,-139.598,26.905,1819,3247,2483,20,24,9165
Canada,RGI50-01.16257,G220402E61052N,Little Donjek 4*9CAP44,0,61.052,-139.598,26.905,1819,3247,2483,20,24,9165
Alaska,RGI50-01.16257,G220402E61052N,Unnamed PA1969 124,0,61.052,-139.598,26.905,1819,3247,2483,20,24,9165
Canada,RGI50-01.16259,G220203E61078N,4*9CAQ105,0,61.078,-139.797,3.914,2290,3467,2778,23,121,3818
Canada,RGI50-01.16261,G220149E61058N,4*9CAQ103,0,61.05789566,-139.8506775,1.047,2366,3247,2901,30,73,2150
Canada,RGI50-01.16262,G220030E61076N,4*9CAR15,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR22,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR24,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR28,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR29,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR34,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR37,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR42,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR45,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR47,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR52,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR54,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR55,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR56,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR63,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR64,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,4*9CAR66,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,CA2O014AR045,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Alaska,RGI50-01.16262,G220030E61076N,Spring,0,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16262,G220030E61076N,Spring 4*9CAR48,1,61.076,-139.97,145.592,1293,4514,2767,20,19,33356
Canada,RGI50-01.16264,G220471E60996N,4*9CAP11,0,60.99570465,-139.528717,21.878,1652,3119,2395,22,44,11132
Canada,RGI50-01.16264,G220471E60996N,4*9CAP14,0,60.99570465,-139.528717,21.878,1652,3119,2395,22,44,11132
Canada,RGI50-01.16264,G220471E60996N,4*9CAP5,0,60.99570465,-139.528717,21.878,1652,3119,2395,22,44,11132
Canada,RGI50-01.16264,G220471E60996N,4*9CAP7,0,60.99570465,-139.528717,21.878,1652,3119,2395,22,44,11132
Canada,RGI50-01.16264,G220471E60996N,4*9CAP8,0,60.99570465,-139.528717,21.878,1652,3119,2395,22,44,11132
Canada,RGI50-01.16264,G220471E60996N,Lil Kluane 4*9CAP1,0,60.99570465,-139.528717,21.878,1652,3119,2395,22,44,11132
Canada,RGI50-01.16281,G220443E61106N,4*9CAP58,0,61.106,-139.557,3.606,1897,2986,2321,23,38,3465
Canada,RGI50-01.16288,G220594E61245N,4*9CAN13,0,61.245,-139.406,2.281,1989,3000,2691,20,228,3480
Canada,RGI50-01.16293,G219646E61285N,St Clare 4 4*9CBE36,0,61.285,-140.354,7.525,1895,2676,2268,19,13,6441
Canada,RGI50-01.16294,G219484E61307N,Mount Wood A,0,61.307,-140.516,0.954,2066,2554,2281,24,288,1600
Canada,RGI50-01.16295,G219756E61313N,4*9CBE34,0,61.31295776,-140.2444153,4.298,1890,2770,2277,22,331,3269
Canada,RGI50-01.16298,G219767E61327N,4*9CBE33,0,61.327,-140.233,1.102,2022,2568,2250,20,325,1448
Canada,RGI50-01.16308,G219959E61324N,Cement B 4*9CAT13,0,61.324,-140.041,2.871,1892,2679,2337,18,345,3798
Canada,RGI50-01.16309,G219918E61325N,Cement A 4*9CAT15,1,61.325,-140.082,6.348,1772,2899,2411,18,20,6016
Canada,RGI50-01.16310,G219889E61237N,4*9CAS27,0,61.237,-140.111,1.902,2044,2779,2390,23,315,1937
Alaska,RGI50-01.16311,G219913E61232N,Gibson,1,61.232,-140.087,3.189,1827,2932,2572,23,4,4372
Alaska,RGI50-01.16312,G219971E61216N,Moffat,1,61.216,-140.029,8.819,1680,3450,2484,21,350,8595
Canada,RGI50-01.16314,G219636E61240N,4*9CAS97,0,61.24,-140.364,2.772,2001,3109,2389,20,39,3141
Canada,RGI50-01.16315,G219646E61222N,Trapridge Hyena 4*9CAS93,1,61.222,-140.354,3.46,2194,2946,2554,16,61,3242
Canada,RGI50-01.16316,G219581E61248N,4*9CAS98,0,61.248,-140.419,22.496,1828,4845,2478,19,45,12858
Canada,RGI50-01.16316,G219581E61248N,Hazard (vixen) 4*9CAS100,2,61.248,-140.419,22.496,1828,4845,2478,19,45,12858
Canada,RGI50-01.16323,G220015E61260N,4*9CAS16,0,61.26,-139.985,1.954,2091,2670,2396,23,327,1643
Canada,RGI50-01.16324,G219860E61308N,4*9CAS109,0,61.308,-140.14,1.993,2141,2695,2378,18,243,2549
Canada,RGI50-01.16326,G219924E61409N,Wolverine Creek A,1,61.409,-140.076,4.293,1805,2784,2424,21,342,4121
Canada,RGI50-01.16327,G219880E61424N,wolverine Creek B,0,61.424,-140.12,3.171,1891,3009,2449,24,354,3311
Canada,RGI50-01.16329,G220100E61229N,Congruent E 4*9CAS9,1,61.229,-139.9,7.838,1629,3074,2617,24,344,6787
Canada,RGI50-01.16333,G219985E61228N,4*9CAS20,0,61.228,-140.015,0.453,2225,2901,2598,26,259,1231
Canada,RGI50-01.16334,G220043E61222N,Congruent D 4*9CAS11,1,61.222,-139.957,17.883,1400,3506,2682,24,355,10345
Canada,RGI50-01.16337,G219568E61274N,4*9CAS101,0,61.274,-140.432,1.895,2249,2657,2478,13,107,2064
Canada,RGI50-01.16339,G219789E61301N,4*9CBE29,0,61.301,-140.211,11.375,1755,2772,2326,18,353,7947
Canada,RGI50-01.16339,G219789E61301N,4*9CBE30,0,61.301,-140.211,11.375,1755,2772,2326,18,353,7947
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ100,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ19,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ29,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ32,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ42,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ48,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ80,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ83,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ84,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ85,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ89,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,4*9CAQ95,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,Donjek 4*9CAQ1,5,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16342,G220176E60979N,Donjek A 4*9CAQ21,1,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Alaska,RGI50-01.16342,G220176E60979N,Donjek West trib,0,60.979,-139.824,447.996,1000,4511,2779,13,21,67938
Canada,RGI50-01.16348,G221030E60928N,4*9CAM119,0,60.92759705,-138.9698792,20.108,1826,3430,2600,26,34,8381
Canada,RGI50-01.16348,G221030E60928N,Duke 4*9CAM118,0,60.92759705,-138.9698792,20.108,1826,3430,2600,26,34,8381
Alaska,RGI50-01.16350,G220534E61010N,Unnamed PA1969 125,0,61.01,-139.466,5.497,2017,2889,2430,30,68,2883
Canada,RGI50-01.16351,G220440E61088N,4*9CAP53,0,61.088,-139.56,4.364,2046,3010,2511,24,26,5293
Canada,RGI50-01.16351,G220440E61088N,4*9CAP54,0,61.088,-139.56,4.364,2046,3010,2511,24,26,5293
Canada,RGI50-01.16366,G220157E61168N,4*9CAR84,0,61.168,-139.843,1.446,1888,3230,2457,31,336,2446
Canada,RGI50-01.16366,G220157E61168N,4*9CAR85,0,61.168,-139.843,1.446,1888,3230,2457,31,336,2446
Canada,RGI50-01.16370,G220189E61266N,4*9CAS3,0,61.266,-139.811,4.536,1619,3293,2534,29,351,5163
Canada,RGI50-01.16374,G219698E61200N,Rusty (Fox) 4*9CAS91,1,61.2,-140.302,5.859,2145,2894,2509,14,341,3374
Canada,RGI50-01.16377,G219819E61242N,4*9CAS35,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS42,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS46,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS57,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS60,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS61,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS62,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS63,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,4*9CAS65,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Alaska,RGI50-01.16377,G219819E61242N,Foster,1,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,Hodgson 4*9CAS68,1,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,Spring 1st North  ? 4*9CAS44,1,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,Spring 2nd North  ? 4*9CAS39,1,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,Steele A 4*9CAS32,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,Steele B 4*9CAS36,1,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16377,G219819E61242N,Steele Wolf Creek 4*9CAS48,2,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Alaska,RGI50-01.16377,G219819E61242N,Unnamed PA1969 120,0,61.24234772,-140.1813049,254.841,1164,5059,2736,20,19,44033
Canada,RGI50-01.16384,G222139E59820N,Dyke 4*8ABO63,0,59.82,-137.861,4.28,460,1964,1238,19,345,7079
Canada,RGI50-01.16398,G222235E59923N,4*8ABO53,0,59.923,-137.765,1.558,1139,1846,1634,17,5,2759
Canada,RGI50-01.16403,G221844E59934N,4*8ABD66,0,59.934,-138.156,3.611,937,1780,1501,15,31,3859
Canada,RGI50-01.16411,G222325E60004N,4*8ABO5,0,60.00431061,-137.6749573,4.536,1215,2310,1755,22,161,4346
Canada,RGI50-01.16425,G222264E60041N,4*8ABN123,0,60.041,-137.736,11.106,758,2271,1534,21,312,10273
Canada,RGI50-01.16435,G222264E60106N,4*8ABN112,0,60.10612488,-137.7364807,1.496,1273,2006,1601,25,315,2135
Canada,RGI50-01.16438,G222332E60068N,4*8ABN105,0,60.068,-137.668,7.245,802,2294,1566,20,10,9756
Canada,RGI50-01.16440,G222266E60077N,4*8ABN108,0,60.07709885,-137.7342224,8.196,770,2231,1603,20,16,9224
Canada,RGI50-01.16462,G221803E60227N,4*8ABF25,0,60.227,-138.197,7.926,1286,1926,1634,13,66,5350
Canada,RGI50-01.16467,G221022E60855N,4*9CAL147,0,60.855,-138.978,14.393,1736,3071,2404,22,33,5771
Canada,RGI50-01.16467,G221022E60855N,CA2O014AL146,0,60.855,-138.978,14.393,1736,3071,2404,22,33,5771
Canada,RGI50-01.16467,G221022E60855N,Canada Creek 4*9CAL148,0,60.855,-138.978,14.393,1736,3071,2404,22,33,5771
Canada,RGI50-01.16468,G221011E60884N,4*9CAL149,0,60.884,-138.989,1.707,2333,2823,2549,21,50,1728
Canada,RGI50-01.16469,G220940E60907N,4*9CAN105,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Canada,RGI50-01.16469,G220940E60907N,4*9CAN106,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Canada,RGI50-01.16469,G220940E60907N,4*9CAN110,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Canada,RGI50-01.16469,G220940E60907N,4*9CAN111,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Canada,RGI50-01.16469,G220940E60907N,4*9CAN114,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Canada,RGI50-01.16469,G220940E60907N,4*9CAN115,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Canada,RGI50-01.16469,G220940E60907N,4*9CAN116,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Alaska,RGI50-01.16469,G220940E60907N,kluane 2nd east,0,60.907,-139.06,36.889,1689,3185,2425,18,352,14295
Canada,RGI50-01.16481,G220812E61015N,4*9CAN56,0,61.015,-139.188,6.567,1843,2864,2405,19,8,4885
Canada,RGI50-01.16481,G220812E61015N,4*9CAN57,0,61.015,-139.188,6.567,1843,2864,2405,19,8,4885
Canada,RGI50-01.16481,G220812E61015N,CA2O014AN056,0,61.015,-139.188,6.567,1843,2864,2405,19,8,4885
Canada,RGI50-01.16482,G220781E60996N,4*9CAN88,0,60.996,-139.219,2.312,2154,2842,2560,21,235,3348
Canada,RGI50-01.16483,G220541E60958N,4*9CAO112,0,60.95755005,-139.459259,0.728,1934,3053,2329,35,167,1571
Canada,RGI50-01.16484,G220506E60951N,4*9CAO111,0,60.951,-139.494,2.048,2218,2965,2593,28,76,3165
Canada,RGI50-01.16494,G220479E60945N,4*9CAO110,0,60.945,-139.521,1.404,2164,2662,2477,20,117,2429
Canada,RGI50-01.16495,G220576E60975N,4*9CAP3,0,60.975,-139.424,0.63,2167,2767,2338,34,268,1859
Canada,RGI50-01.16496,G220803E60983N,4*9CAN90,0,60.983,-139.197,1.57,2087,2845,2599,29,249,2010
Canada,RGI50-01.16500,G220522E61029N,Kluane (lil) West  4*9CAP26,0,61.029,-139.478,2.105,2326,2792,2527,28,37,1708
Canada,RGI50-01.16507,G219719E61296N,4*9CBE35,0,61.296,-140.281,0.793,2053,2674,2319,22,285,1649
Canada,RGI50-01.16509,G219866E61327N,4*9CBE26,0,61.327,-140.134,7.096,1781,2781,2267,16,347,4786
Canada,RGI50-01.16510,G219457E61327N,4*9CBF32,0,61.327,-140.543,1.674,1971,2534,2273,24,318,2806
Canada,RGI50-01.16511,G219505E61317N,4*9CBE54,0,61.317,-140.495,3.485,1939,2619,2312,22,25,3025
Canada,RGI50-01.16515,G219995E61245N,Congruent C,0,61.245,-140.005,2.318,1747,3048,2513,25,336,4298
Canada,RGI50-01.16516,G222334E59810N,4*8ABO33,0,59.81019592,-137.6663818,26.489,700,2327,1507,16,325,11501
Canada,RGI50-01.16530,G222006E59939N,4*8ABD41,0,59.93897247,-137.9944153,6.265,380,2245,1171,21,94,7798
Canada,RGI50-01.16545,G221355E60283N,4*8ABG36,0,60.283,-138.645,582.83,475,4124,1556,11,61,66222
Canada,RGI50-01.16545,G221355E60283N,4*8ABG44,0,60.283,-138.645,582.83,475,4124,1556,11,61,66222
Canada,RGI50-01.16545,G221355E60283N,4*8ABG52,0,60.283,-138.645,582.83,475,4124,1556,11,61,66222
Canada,RGI50-01.16545,G221355E60283N,4*8ABG53,0,60.283,-138.645,582.83,475,4124,1556,11,61,66222
Canada,RGI50-01.16545,G221355E60283N,Lowell 4*8ABG1,6,60.283,-138.645,582.83,475,4124,1556,11,61,66222
Canada,RGI50-01.16545,G221355E60283N,Lowell South  4*8ABG38,0,60.283,-138.645,582.83,475,4124,1556,11,61,66222
Canada,RGI50-01.16556,G221369E60650N,4*8ABK20,0,60.65,-138.631,12.206,1910,2956,2340,21,44,8041
Canada,RGI50-01.16558,G221265E60410N,4*8ABH65,0,60.41,-138.735,343.098,761,3678,1914,10,71,66229
Alaska,RGI50-01.16558,G221265E60410N,dusty 4*8ABH32,1,60.41,-138.735,343.098,761,3678,1914,10,71,66229
Alaska,RGI50-01.16558,G221265E60410N,Dusty north trib,0,60.41,-138.735,343.098,761,3678,1914,10,71,66229
Canada,RGI50-01.16558,G221265E60410N,on-off 4*8ABH62,0,60.41,-138.735,343.098,761,3678,1914,10,71,66229
Canada,RGI50-01.16609,G221798E60337N,4*8ABG75,0,60.337,-138.202,6.798,1300,2067,1696,12,66,5270
Canada,RGI50-01.16611,G221691E60355N,4*8ABH42,0,60.355,-138.309,5.097,1160,2122,1771,16,347,4587
Canada,RGI50-01.16654,G221615E60520N,4*8ABI40,0,60.52,-138.385,6.864,1500,2395,1960,15,19,4693
Canada,RGI50-01.16712,G221737E60860N,4*8ABL17,0,60.86,-138.263,0.879,2100,2581,2327,27,30,1629
Canada,RGI50-01.16726,G222396E59895N,4*8ABO26,0,59.895,-137.604,2.403,1199,2195,1781,18,295,4182
Canada,RGI50-01.16727,G221577E60001N,4*8ABD10,0,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Canada,RGI50-01.16727,G221577E60001N,4*8ABD11,0,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Canada,RGI50-01.16727,G221577E60001N,4*8ABD13,0,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Canada,RGI50-01.16727,G221577E60001N,4*8ABD14,0,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Canada,RGI50-01.16727,G221577E60001N,4*8ABD15,0,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Canada,RGI50-01.16727,G221577E60001N,4*8ABD7,0,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Canada,RGI50-01.16727,G221577E60001N,4*8ABD8,0,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Alaska,RGI50-01.16727,G221577E60001N,Nouse creek,1,60.001,-138.423,106.135,488,1807,1176,10,72,27597
Canada,RGI50-01.16728,G221722E59903N,4*8ABD4,0,59.903,-138.278,3.795,719,1757,1427,19,46,3805
Canada,RGI50-01.16731,G221057E60901N,4*9CAL151,0,60.901,-138.943,2.216,2405,3452,2728,34,194,2792
Canada,RGI50-01.16732,G220954E60974N,4*9CAN47,0,60.97379303,-139.0455475,25.59,1775,3037,2434,16,355,9468
