Randoplh32,Region,Glacier_Na,CentLAT,CentLON
RGI32-13.10512,Pamirs,14.03.08//150aMalyykyzylsu,39.32749176,71.968223572
RGI32-13.10522,Pamirs,14.03.08//104,39.242901638,71.786723734
RGI32-13.10529,Pamirs,14.03.08//141,39.232498,71.9963
RGI32-13.10530,Pamirs,14.03.08//143,39.2375979999999,71.9856029999999
RGI32-13.10531,Pamirs,14.03.08//102,39.2312999999999,71.754097
RGI32-13.10532,Pamirs,14.03.08//144aKyzylsu,39.2570989999999,71.935997
RGI32-13.10534,Pamirs,14.03.07//259,39.368534953,72.0970973
RGI32-13.10574,Tian Shan,14.03.08//149,39.2999,71.9838029999999
RGI32-13.10874,Tian Shan,EKonyandy,41.849701,78.3820039999999
RGI32-13.10986,Tian Shan,Chomoi,41.9394989999999,78.2839969999999
RGI32-13.10997,Tian Shan,BorduNorth,41.793301,78.1633989999999
RGI32-13.11122,Tian Shan,BesymyannyBezymyanny,42.028198,78.673798
RGI32-13.13689,Pamirs,BogatirBogatyrLednikBogatyr,43.063,77.299896
RGI32-13.15110,Tibetan Plateau,Abramova,39.629577637,71.502288818
